auction_id,bidder_id,organization_type,budget_million_usd,priority_level,urgency_score,mission_type,technical_readiness,payload_mass_kg,time_sensitivity_days,strategic_importance,risk_factor,previous_launches,reliability_score,auction_date,launch_window_date,n_competitors,composite_score,is_winner,rank,budget_per_kg,urgency_time_ratio,readiness_reliability,priority_numeric,org_type_numeric
37,BID_37_0,Emergency,18.54,Critical,8,GPS,6,3869,99,9,2,15,0.781,2026-06-29,2026-07-20,5,0.7468652037617555,0,3.0,4791.935900749548,0.08080808080808081,0.4686,4,4
37,BID_37_1,Emergency,33.81,Critical,10,ISS Resupply,8,2641,93,8,3,4,0.693,2026-06-29,2026-07-20,5,0.8716457680250785,1,1.0,12801.968951154866,0.10752688172043011,0.5544,4,4
37,BID_37_2,Commercial,24.08,High,5,Defense,6,2962,96,3,4,6,0.604,2026-06-29,2026-07-20,5,0.5708098223615465,0,4.0,8129.64213369345,0.052083333333333336,0.3624,3,1
37,BID_37_3,Research,7.44,Low,4,Technology Demonstration,6,717,52,8,8,48,1.0,2026-06-29,2026-07-20,5,0.343871473354232,0,5.0,10376.569037656904,0.07692307692307693,0.6,1,2
37,BID_37_4,Military,47.85,High,9,Technology Demonstration,10,2747,167,7,8,4,0.681,2026-06-29,2026-07-20,5,0.835,0,2.0,17419.00254823444,0.05389221556886228,0.681,3,5
38,BID_38_0,Commercial,24.33,High,3,Defense,5,2642,125,8,1,3,0.641,2026-06-21,2026-09-11,4,0.684778270509978,1,1.0,9208.93262679788,0.024,0.3205,3,1
38,BID_38_1,Government,27.06,Medium,5,ISS Resupply,9,4966,136,9,10,35,1.0,2026-06-21,2026-09-11,4,0.6799999999999999,0,2.0,5449.05356423681,0.03676470588235294,0.9,2,3
38,BID_38_2,Commercial,12.7,Medium,4,Technology Demonstration,10,1642,89,10,8,32,0.865,2026-06-21,2026-09-11,4,0.5573318551367332,0,3.0,7734.4701583434835,0.0449438202247191,0.865,2,1
38,BID_38_3,Commercial,11.34,Low,4,ISS Resupply,7,790,136,3,1,15,0.862,2026-06-21,2026-09-11,4,0.4047671840354767,0,4.0,14354.430379746835,0.029411764705882353,0.6033999999999999,1,1
39,BID_39_0,Military,36.7,High,7,GPS,7,2417,106,8,10,3,0.767,2026-10-27,2027-01-08,5,0.7649999999999999,0,2.0,15184.112536201903,0.0660377358490566,0.5368999999999999,3,5
39,BID_39_1,Government,23.92,High,5,GPS,5,4670,180,8,5,46,1.0,2026-10-27,2027-01-08,5,0.6429427792915531,0,5.0,5122.055674518201,0.027777777777777776,0.5,3,3
39,BID_39_2,Military,22.92,High,7,GPS,5,4873,176,8,5,41,1.0,2026-10-27,2027-01-08,5,0.6761307901907357,0,4.0,4703.468089472604,0.03977272727272727,0.5,3,5
39,BID_39_3,Emergency,34.8,Critical,8,Technology Demonstration,10,794,86,9,6,8,0.781,2026-10-27,2027-01-08,5,0.9070572207084469,1,1.0,43828.715365239295,0.09302325581395349,0.781,4,4
39,BID_39_4,Military,24.2,High,6,Earth Observation,9,3064,11,8,3,13,0.733,2026-10-27,2027-01-08,5,0.714850136239782,0,3.0,7898.172323759791,0.5454545454545454,0.6597,3,5
40,BID_40_0,Research,13.53,High,4,ISS Resupply,7,928,136,9,9,2,0.719,2026-05-10,2026-06-14,5,0.5526814959667563,0,4.0,14579.741379310344,0.029411764705882353,0.5033,3,2
40,BID_40_1,Military,40.91,High,7,Technology Demonstration,8,1363,48,10,3,46,1.0,2026-05-10,2026-06-14,5,0.8300000000000001,1,1.0,30014.673514306676,0.14583333333333334,0.8,3,5
40,BID_40_2,Emergency,22.19,Critical,9,Communications,8,2434,121,10,4,19,0.98,2026-05-10,2026-06-14,5,0.8256025421657297,0,2.0,9116.680361544782,0.0743801652892562,0.784,4,4
40,BID_40_3,Emergency,20.87,Critical,8,GPS,10,4772,119,8,7,32,0.978,2026-05-10,2026-06-14,5,0.7825360547543389,0,3.0,4373.428331936295,0.06722689075630252,0.978,4,4
40,BID_40_4,Research,12.71,High,4,Technology Demonstration,6,2148,20,8,6,35,1.0,2026-05-10,2026-06-14,5,0.5426704962111953,0,5.0,5917.1322160148975,0.2,0.6,3,2
41,BID_41_0,Research,13.4,High,5,Emergency Response,9,1307,118,2,4,28,1.0,2026-06-26,2026-07-13,2,0.6849606040709126,1,1.0,10252.486610558532,0.0423728813559322,0.9,3,2
41,BID_41_1,Commercial,15.23,Low,4,Satellite Deployment,8,4212,102,4,7,5,0.662,2026-06-26,2026-07-13,2,0.54,0,2.0,3615.8594491927824,0.0392156862745098,0.5296000000000001,1,1
42,BID_42_0,Government,25.97,High,6,Scientific Research,5,2450,127,9,8,39,0.892,2026-07-14,2026-08-02,2,0.745,1,1.0,10600.0,0.047244094488188976,0.446,3,3
42,BID_42_1,Commercial,19.04,Medium,1,Weather Monitoring,6,1324,147,10,9,27,0.803,2026-07-14,2026-08-02,2,0.5182884097035041,0,2.0,14380.664652567975,0.006802721088435374,0.4818,2,1
43,BID_43_0,Commercial,22.8,Low,1,Communications,8,3844,23,2,8,38,1.0,2026-06-02,2026-07-17,4,0.3872833386632556,0,4.0,5931.321540062435,0.043478260869565216,0.8,1,1
43,BID_43_1,Military,31.27,Low,10,Communications,10,1276,81,6,10,22,0.792,2026-06-02,2026-07-17,4,0.685,0,3.0,24506.26959247649,0.12345679012345678,0.792,1,5
43,BID_43_2,Emergency,26.57,Critical,8,ISS Resupply,9,3054,24,10,9,50,1.0,2026-06-02,2026-07-17,4,0.8674240486088902,1,1.0,8700.065487884742,0.3333333333333333,0.9,4,4
43,BID_43_3,Military,21.08,High,6,Earth Observation,8,456,169,8,5,47,0.975,2026-06-02,2026-07-17,4,0.6985321394307643,0,2.0,46228.070175438595,0.03550295857988166,0.78,3,5
44,BID_44_0,Commercial,15.85,Low,5,GPS,6,463,97,9,6,41,0.963,2026-07-27,2026-09-02,2,0.49274422073079793,0,2.0,34233.261339092875,0.05154639175257732,0.5778,1,1
44,BID_44_1,Emergency,26.82,Critical,10,Emergency Response,10,1593,41,9,1,18,0.74,2026-07-27,2026-09-02,2,0.985,1,1.0,16836.158192090395,0.24390243902439024,0.74,4,4
45,BID_45_0,Government,10.61,Low,9,Earth Observation,9,3978,71,7,5,22,0.979,2026-02-22,2026-04-10,3,0.5636596736596737,1,1.0,2667.1694318753143,0.1267605633802817,0.8811,1,3
45,BID_45_1,Commercial,21.45,Low,3,Weather Monitoring,5,3114,118,7,8,24,0.842,2026-02-22,2026-04-10,3,0.515,0,2.0,6888.246628131021,0.025423728813559324,0.421,1,1
45,BID_45_2,Research,4.52,Medium,6,Emergency Response,7,4353,75,2,7,5,0.679,2026-02-22,2026-04-10,3,0.4276806526806527,0,3.0,1038.364346427751,0.08,0.4753,2,2
46,BID_46_0,Government,25.4,Medium,5,ISS Resupply,7,2521,85,10,7,10,0.807,2026-11-07,2026-12-21,3,0.6849999999999999,0,2.0,10075.366917889727,0.058823529411764705,0.5649,2,3
46,BID_46_1,Government,22.46,Low,8,Satellite Deployment,10,2988,164,8,1,4,0.741,2026-11-07,2026-12-21,3,0.6810629921259844,0,3.0,7516.7336010709505,0.04878048780487805,0.741,1,3
46,BID_46_2,Emergency,16.03,Critical,9,Defense,10,1410,14,10,8,2,0.558,2026-11-07,2026-12-21,3,0.8477755905511811,1,1.0,11368.794326241135,0.6428571428571429,0.558,4,4
47,BID_47_0,Government,20.63,High,8,Technology Demonstration,5,1356,180,8,6,28,1.0,2026-12-28,2027-02-19,3,0.6668379345603273,0,3.0,15213.86430678466,0.044444444444444446,0.5,3,3
47,BID_47_1,Military,39.12,High,7,Defense,7,3360,87,7,2,1,0.731,2026-12-28,2027-02-19,3,0.7949999999999999,0,2.0,11642.857142857143,0.08045977011494253,0.5116999999999999,3,5
47,BID_47_2,Emergency,34.52,Critical,10,Earth Observation,9,1064,74,9,4,39,0.976,2026-12-28,2027-02-19,3,0.9306032719836401,1,1.0,32443.60902255639,0.13513513513513514,0.8784,4,4
48,BID_48_0,Research,9.2,Medium,3,Emergency Response,6,3746,29,6,6,45,0.969,2026-05-14,2026-06-05,5,0.40243958048335615,0,4.0,2455.9530165509877,0.10344827586206896,0.5813999999999999,2,2
48,BID_48_1,Military,43.86,Medium,8,Weather Monitoring,6,1526,99,7,2,12,0.858,2026-05-14,2026-06-05,5,0.7300000000000001,0,2.0,28741.80865006553,0.08080808080808081,0.5147999999999999,2,5
48,BID_48_2,Research,8.27,Low,6,Satellite Deployment,7,4638,153,6,8,35,0.889,2026-05-14,2026-06-05,5,0.38213862289101685,0,5.0,1783.096162138853,0.0392156862745098,0.6223,1,2
48,BID_48_3,Commercial,5.51,High,1,Weather Monitoring,8,4021,141,7,7,36,0.882,2026-05-14,2026-06-05,5,0.44140674874601005,0,3.0,1370.305894056205,0.0070921985815602835,0.7056,3,1
48,BID_48_4,Government,26.72,High,10,ISS Resupply,8,3916,139,7,9,40,1.0,2026-05-14,2026-06-05,5,0.7323027815777474,1,1.0,6823.289070480082,0.07194244604316546,0.8,3,3
49,BID_49_0,Commercial,13.18,Low,1,Defense,6,2591,49,3,6,45,1.0,2026-09-10,2026-11-20,3,0.2953234649122807,0,3.0,5086.839058278657,0.02040816326530612,0.6,1,1
49,BID_49_1,Military,24.69,Medium,8,ISS Resupply,7,1708,169,8,3,40,0.991,2026-09-10,2026-11-20,3,0.664202302631579,0,2.0,14455.503512880561,0.047337278106508875,0.6937,2,5
49,BID_49_2,Military,36.48,High,6,Defense,10,1481,158,7,3,42,1.0,2026-09-10,2026-11-20,3,0.7999999999999999,1,1.0,24632.00540175557,0.0379746835443038,1.0,3,5
50,BID_50_0,Commercial,18.2,Low,1,Satellite Deployment,10,4824,74,4,10,26,0.945,2026-11-16,2026-11-28,4,0.4237966804979253,0,4.0,3772.8026533996685,0.013513513513513514,0.945,1,1
50,BID_50_1,Commercial,24.1,Medium,4,Defense,7,2574,130,4,7,19,0.826,2026-11-16,2026-11-28,4,0.6050000000000001,0,2.0,9362.859362859363,0.03076923076923077,0.5781999999999999,2,1
50,BID_50_2,Commercial,16.09,Medium,2,Emergency Response,8,4066,125,4,6,38,0.923,2026-11-16,2026-11-28,4,0.4969087136929461,0,3.0,3957.206099360551,0.016,0.7384000000000001,2,1
50,BID_50_3,Government,18.39,Medium,10,GPS,8,1171,101,10,2,20,0.773,2026-11-16,2026-11-28,4,0.760767634854772,1,1.0,15704.526046114432,0.09900990099009901,0.6184000000000001,2,3
51,BID_51_0,Research,7.27,High,4,ISS Resupply,5,2477,105,10,7,15,0.939,2026-06-17,2026-08-20,2,0.72,1,1.0,2935.0020185708518,0.0380952380952381,0.4695,3,2
51,BID_51_1,Research,3.17,Low,5,Technology Demonstration,10,2661,55,3,8,32,0.96,2026-06-17,2026-08-20,2,0.4240096286107291,0,2.0,1191.281473130402,0.09090909090909091,0.96,1,2
52,BID_52_0,Commercial,5.92,Low,4,Defense,8,2072,62,10,6,3,0.545,2026-10-13,2026-10-22,4,0.40109156026160075,0,4.0,2857.1428571428573,0.06451612903225806,0.43600000000000005,1,1
52,BID_52_1,Emergency,32.11,Critical,10,Emergency Response,7,4496,9,9,3,16,0.878,2026-10-13,2026-10-22,4,0.945,1,1.0,7141.903914590747,1.1111111111111112,0.6145999999999999,4,4
52,BID_52_2,Emergency,29.07,Critical,9,Satellite Deployment,8,519,152,7,6,35,0.937,2026-10-13,2026-10-22,4,0.8763313609467457,0,2.0,56011.560693641615,0.05921052631578947,0.7496,4,4
52,BID_52_3,Emergency,24.48,Critical,10,Emergency Response,9,2391,166,6,3,6,0.678,2026-10-13,2026-10-22,4,0.8755948302709436,0,3.0,10238.393977415308,0.060240963855421686,0.6102000000000001,4,4
53,BID_53_0,Research,4.17,Medium,4,Technology Demonstration,9,3388,135,1,1,2,0.561,2026-11-13,2027-01-05,4,0.41902449324324326,0,4.0,1230.814639905549,0.02962962962962963,0.5049,2,2
53,BID_53_1,Government,19.47,Medium,8,Defense,8,1320,162,7,6,39,0.986,2026-11-13,2027-01-05,4,0.6855532094594595,0,3.0,14750.0,0.04938271604938271,0.7888000000000001,2,3
53,BID_53_2,Emergency,23.68,Critical,10,Weather Monitoring,9,2855,136,10,8,45,1.0,2026-11-13,2027-01-05,4,0.95,1,1.0,8294.220665499124,0.07352941176470588,0.9,4,4
53,BID_53_3,Emergency,22.97,Critical,8,GPS,7,997,113,8,1,38,1.0,2026-11-13,2027-01-05,4,0.8975042229729729,0,2.0,23039.117352056168,0.07079646017699115,0.7,4,4
54,BID_54_0,Emergency,27.32,Critical,8,Defense,10,3214,44,6,10,44,0.973,2026-02-27,2026-05-19,3,0.8700000000000001,0,2.0,8500.311138767891,0.18181818181818182,0.973,4,4
54,BID_54_1,Commercial,17.7,Low,4,GPS,8,1340,112,4,7,32,1.0,2026-02-27,2026-05-19,3,0.45196925329428994,0,3.0,13208.955223880597,0.03571428571428571,0.8,1,1
54,BID_54_2,Emergency,22.49,Critical,10,Satellite Deployment,10,1231,139,10,6,42,1.0,2026-02-27,2026-05-19,3,0.9258016105417277,1,1.0,18269.69943135662,0.07194244604316546,1.0,4,4
55,BID_55_0,Emergency,27.52,Critical,10,GPS,9,3002,180,10,8,12,0.907,2026-07-11,2026-08-09,5,0.95,1,1.0,9167.2218520986,0.05555555555555555,0.8163,4,4
55,BID_55_1,Government,20.06,High,9,Weather Monitoring,6,2538,80,9,6,30,0.905,2026-07-11,2026-08-09,5,0.7572311046511627,0,2.0,7903.861308116628,0.1125,0.543,3,3
55,BID_55_2,Government,23.17,Medium,7,ISS Resupply,9,4549,104,8,3,18,0.693,2026-07-11,2026-08-09,5,0.705483284883721,0,3.0,5093.427126841064,0.0673076923076923,0.6236999999999999,2,3
55,BID_55_3,Commercial,6.41,Medium,3,Emergency Response,10,2200,129,4,4,34,0.921,2026-07-11,2026-08-09,5,0.43823037790697683,0,5.0,2913.6363636363635,0.023255813953488372,0.921,2,1
55,BID_55_4,Military,20.8,High,8,Scientific Research,5,4907,68,6,9,14,0.831,2026-07-11,2026-08-09,5,0.688953488372093,0,4.0,4238.842469940901,0.11764705882352941,0.4155,3,5
56,BID_56_0,Government,28.8,High,10,Emergency Response,5,1226,8,7,7,41,1.0,2026-03-24,2026-05-22,2,0.81,1,1.0,23491.027732463295,1.25,0.5,3,3
56,BID_56_1,Emergency,22.76,Critical,9,Communications,7,2731,80,6,10,14,0.801,2026-03-24,2026-05-22,2,0.8075694444444443,0,2.0,8333.943610399121,0.1125,0.5607,4,4
57,BID_57_0,Research,10.72,Medium,3,Earth Observation,8,1626,81,1,1,19,0.86,2026-05-01,2026-06-30,2,0.5134475172847266,0,2.0,6592.8659286592865,0.037037037037037035,0.6880000000000001,2,2
57,BID_57_1,Commercial,15.91,High,3,Weather Monitoring,8,4550,141,8,3,32,0.96,2026-05-01,2026-06-30,2,0.7300000000000001,1,1.0,3496.703296703297,0.02127659574468085,0.768,3,1
58,BID_58_0,Research,7.63,High,8,Emergency Response,10,2207,54,1,6,50,1.0,2026-03-30,2026-05-18,3,0.6526262626262627,1,1.0,3457.1816946080653,0.14814814814814814,1.0,3,2
58,BID_58_1,Research,13.86,Low,4,Technology Demonstration,10,3421,116,9,6,5,0.67,2026-03-30,2026-05-18,3,0.615,0,2.0,4051.4469453376205,0.034482758620689655,0.67,1,2
58,BID_58_2,Commercial,6.39,Low,2,Scientific Research,8,2750,70,1,5,24,0.811,2026-03-30,2026-05-18,3,0.34525974025974027,0,3.0,2323.6363636363635,0.02857142857142857,0.6488,1,1
59,BID_59_0,Military,20.55,Low,10,Satellite Deployment,7,3045,67,6,8,19,0.738,2026-07-19,2026-09-02,4,0.5282855567805954,0,4.0,6748.768472906404,0.14925373134328357,0.5166,1,5
59,BID_59_1,Military,40.49,Low,8,ISS Resupply,10,2516,101,7,4,8,0.723,2026-07-19,2026-09-02,4,0.6582083792723263,0,3.0,16093.004769475358,0.07920792079207921,0.723,1,5
59,BID_59_2,Emergency,21.38,Critical,10,Technology Demonstration,7,3506,147,10,4,48,1.0,2026-07-19,2026-09-02,4,0.8178610804851156,1,1.0,6098.11751283514,0.06802721088435375,0.7,4,4
59,BID_59_3,Military,45.35,Low,6,Defense,8,4426,99,10,2,3,0.779,2026-07-19,2026-09-02,4,0.665,0,2.0,10246.272028920019,0.06060606060606061,0.6232000000000001,1,5
60,BID_60_0,Research,12.77,Medium,4,GPS,9,3719,36,4,10,31,0.837,2026-11-21,2027-02-04,3,0.49562022090059477,0,3.0,3433.7187415972035,0.1111111111111111,0.7533,2,2
60,BID_60_1,Military,23.54,High,9,Satellite Deployment,8,1180,138,9,10,3,0.698,2026-11-21,2027-02-04,3,0.8250000000000001,0,2.0,19949.15254237288,0.06521739130434782,0.5584,3,5
60,BID_60_2,Government,22.58,High,10,Satellite Deployment,8,2184,7,10,2,2,0.647,2026-11-21,2027-02-04,3,0.884804587935429,1,1.0,10338.82783882784,1.4285714285714286,0.5176000000000001,3,3
61,BID_61_0,Commercial,19.7,Medium,4,Satellite Deployment,7,3449,53,3,7,23,1.0,2026-11-05,2026-11-19,2,0.5836143410852713,0,2.0,5711.800521890403,0.07547169811320754,0.7,2,1
61,BID_61_1,Emergency,20.64,Critical,9,Earth Observation,8,757,176,7,6,7,0.624,2026-11-05,2026-11-19,2,0.9,1,1.0,27265.52179656539,0.05113636363636364,0.49920000000000003,4,4
62,BID_62_0,Research,5.13,High,3,Satellite Deployment,7,3892,179,9,7,34,0.954,2026-10-29,2026-11-21,5,0.5151612903225806,0,5.0,1318.0883864337102,0.01675977653631285,0.6678,3,2
62,BID_62_1,Research,12.68,High,4,Emergency Response,7,1370,77,4,2,2,0.763,2026-10-29,2026-11-21,5,0.5913440860215055,0,2.0,9255.474452554745,0.05194805194805195,0.5341,3,2
62,BID_62_2,Emergency,23.25,Critical,10,Satellite Deployment,6,1788,24,10,1,28,0.959,2026-10-29,2026-11-21,5,0.9550000000000001,1,1.0,13003.355704697986,0.4166666666666667,0.5753999999999999,4,4
62,BID_62_3,Commercial,12.44,Medium,2,Satellite Deployment,8,3695,66,9,4,48,1.0,2026-10-29,2026-11-21,5,0.5237634408602151,0,3.0,3366.7117726657643,0.030303030303030304,0.8,2,1
62,BID_62_4,Commercial,11.82,High,2,Defense,7,2018,154,6,10,38,1.0,2026-10-29,2026-11-21,5,0.5220967741935484,0,4.0,5857.284440039643,0.012987012987012988,0.7,3,1
63,BID_63_0,Research,13.3,Medium,8,Defense,6,3487,83,5,1,35,1.0,2026-06-02,2026-07-17,4,0.6599003516998828,0,3.0,3814.1669056495557,0.0963855421686747,0.6,2,2
63,BID_63_1,Research,12.01,High,8,Earth Observation,9,4160,19,6,7,50,1.0,2026-06-02,2026-07-17,4,0.7259964830011724,0,2.0,2887.019230769231,0.42105263157894735,0.9,3,2
63,BID_63_2,Emergency,17.06,Critical,9,Scientific Research,7,3183,54,9,4,14,0.73,2026-06-02,2026-07-17,4,0.92,1,1.0,5359.723531259818,0.16666666666666666,0.511,4,4
63,BID_63_3,Research,13.83,Medium,6,Satellite Deployment,9,3480,113,9,9,8,0.697,2026-06-02,2026-07-17,4,0.6576670574443142,0,4.0,3974.137931034483,0.05309734513274336,0.6273,2,2
64,BID_64_0,Commercial,21.53,Low,4,GPS,5,4487,55,1,5,24,0.942,2026-05-16,2026-07-04,4,0.35483891615105617,0,4.0,4798.306217963004,0.07272727272727272,0.471,1,1
64,BID_64_1,Military,46.87,High,6,ISS Resupply,6,4913,178,7,8,13,0.891,2026-05-16,2026-07-04,4,0.735,1,1.0,9539.995929167515,0.033707865168539325,0.5346,3,5
64,BID_64_2,Government,10.22,High,7,Satellite Deployment,6,1656,37,7,10,45,1.0,2026-05-16,2026-07-04,4,0.549512481331342,0,2.0,6171.497584541063,0.1891891891891892,0.6,3,3
64,BID_64_3,Research,4.1,Medium,7,GPS,7,3218,126,9,6,19,0.768,2026-05-16,2026-07-04,4,0.4918689993599318,0,3.0,1274.0832815413298,0.05555555555555555,0.5376,2,2
65,BID_65_0,Emergency,34.0,Critical,9,Communications,7,2663,112,10,4,47,1.0,2026-09-27,2026-10-16,5,0.93,1,1.0,12767.555388659406,0.08035714285714286,0.7,4,4
65,BID_65_1,Government,29.01,High,9,Technology Demonstration,9,3520,82,7,6,14,0.754,2026-09-27,2026-10-16,5,0.7983088235294117,0,2.0,8241.477272727272,0.10975609756097561,0.6786,3,3
65,BID_65_2,Research,10.58,Medium,6,Defense,10,2865,72,8,8,29,0.84,2026-09-27,2026-10-16,5,0.5377941176470589,0,4.0,3692.844677137871,0.08333333333333333,0.84,2,2
65,BID_65_3,Government,15.86,Medium,6,Scientific Research,10,4577,132,10,1,33,0.84,2026-09-27,2026-10-16,5,0.6316176470588235,0,3.0,3465.151846187459,0.045454545454545456,0.84,2,3
65,BID_65_4,Commercial,18.45,Medium,1,Satellite Deployment,8,1226,168,4,2,45,0.995,2026-09-27,2026-10-16,5,0.4656617647058824,0,5.0,15048.939641109298,0.005952380952380952,0.796,2,1
66,BID_66_0,Government,25.83,High,5,Technology Demonstration,10,4058,175,6,1,34,1.0,2026-10-17,2026-12-21,3,0.7799999999999999,1,1.0,6365.2045342533265,0.02857142857142857,1.0,3,3
66,BID_66_1,Commercial,6.82,Low,1,Defense,10,2350,144,5,1,32,1.0,2026-10-17,2026-12-21,3,0.3560085172280294,0,3.0,2902.127659574468,0.006944444444444444,1.0,1,1
66,BID_66_2,Emergency,16.15,Critical,8,ISS Resupply,5,4395,45,7,10,33,0.906,2026-10-17,2026-12-21,3,0.7363104916763453,0,2.0,3674.630261660978,0.17777777777777778,0.453,4,4
67,BID_67_0,Commercial,15.99,Low,3,Earth Observation,8,4728,69,4,5,43,1.0,2026-06-17,2026-08-13,4,0.3732905484247375,0,3.0,3381.979695431472,0.043478260869565216,0.8,1,1
67,BID_67_1,Commercial,22.75,Low,1,ISS Resupply,8,3206,103,9,8,3,0.721,2026-06-17,2026-08-13,4,0.40773045507584604,0,2.0,7096.069868995633,0.009708737864077669,0.5768,1,1
67,BID_67_2,Research,4.4,Low,3,Emergency Response,8,2813,151,2,9,2,0.589,2026-06-17,2026-08-13,4,0.26567094515752626,0,4.0,1564.166370423036,0.019867549668874173,0.4712,1,2
67,BID_67_3,Military,42.85,High,9,Weather Monitoring,5,709,78,10,1,11,0.889,2026-06-17,2026-08-13,4,0.8500000000000001,1,1.0,60437.23554301834,0.11538461538461539,0.4445,3,5
68,BID_68_0,Military,23.03,Low,7,Earth Observation,5,2551,48,7,10,24,0.943,2026-02-09,2026-03-14,4,0.47532415305873754,0,4.0,9027.832222657782,0.14583333333333334,0.4715,1,5
68,BID_68_1,Military,41.03,Low,8,Earth Observation,10,1246,27,8,1,6,0.691,2026-02-09,2026-03-14,4,0.7100000000000001,0,2.0,32929.37399678973,0.2962962962962963,0.691,1,5
68,BID_68_2,Commercial,21.44,Medium,3,Technology Demonstration,9,4979,108,6,1,40,0.982,2026-02-09,2026-03-14,4,0.5356361199122593,0,3.0,4306.085559349267,0.027777777777777776,0.8838,2,1
68,BID_68_3,Emergency,16.63,Critical,9,Communications,7,4630,103,7,10,42,1.0,2026-02-09,2026-03-14,4,0.7213282963685107,1,1.0,3591.7926565874727,0.08737864077669903,0.7,4,4
69,BID_69_0,Commercial,6.7,High,3,Scientific Research,8,1363,106,6,6,6,0.587,2026-06-07,2026-06-23,4,0.48274222622803065,0,4.0,4915.627292736611,0.02830188679245283,0.4696,3,1
69,BID_69_1,Government,17.49,Medium,8,GPS,7,937,40,7,7,28,0.947,2026-06-07,2026-06-23,4,0.5635241099594412,0,3.0,18665.955176093918,0.2,0.6628999999999999,2,3
69,BID_69_2,Military,44.38,High,9,ISS Resupply,5,834,97,6,10,38,1.0,2026-06-07,2026-06-23,4,0.7650000000000001,0,2.0,53213.429256594725,0.09278350515463918,0.5,3,5
69,BID_69_3,Emergency,34.72,Critical,8,Weather Monitoring,8,3276,28,7,10,33,0.881,2026-06-07,2026-06-23,4,0.8055835962145109,1,1.0,10598.290598290598,0.2857142857142857,0.7048000000000001,4,4
70,BID_70_0,Government,25.07,Medium,7,Weather Monitoring,8,1295,23,9,5,26,0.85,2026-04-28,2026-05-22,5,0.7350000000000001,1,1.0,19359.073359073358,0.30434782608695654,0.68,2,3
70,BID_70_1,Commercial,6.67,Medium,3,Weather Monitoring,6,4161,159,10,4,29,0.822,2026-04-28,2026-05-22,5,0.4665137614678899,0,5.0,1602.9800528719059,0.018867924528301886,0.49319999999999997,2,1
70,BID_70_2,Government,21.17,High,5,Earth Observation,7,3212,91,8,7,41,1.0,2026-04-28,2026-05-22,5,0.7011088950937375,0,2.0,6590.909090909091,0.054945054945054944,0.7,3,3
70,BID_70_3,Research,13.88,Low,5,GPS,9,1745,129,6,3,25,1.0,2026-04-28,2026-05-22,5,0.49841244515357,0,4.0,7954.154727793696,0.03875968992248062,0.9,1,2
70,BID_70_4,Government,19.85,Low,10,Emergency Response,9,2085,90,8,7,23,0.764,2026-04-28,2026-05-22,5,0.6579457518946948,0,3.0,9520.383693045564,0.1111111111111111,0.6876,1,3
71,BID_71_0,Research,8.62,Low,8,Defense,5,3881,60,8,5,44,0.961,2026-12-01,2027-02-15,3,0.5139930955120828,0,3.0,2221.0770419994847,0.13333333333333333,0.4805,1,2
71,BID_71_1,Emergency,17.38,Critical,10,Emergency Response,6,2580,68,7,7,50,1.0,2026-12-01,2027-02-15,3,0.895,0,2.0,6736.434108527132,0.14705882352941177,0.6,4,4
71,BID_71_2,Emergency,17.35,Critical,10,Emergency Response,9,3383,143,9,9,2,0.757,2026-12-01,2027-02-15,3,0.9345684695051782,1,1.0,5128.584096955365,0.06993006993006994,0.6813,4,4
72,BID_72_0,Military,39.48,High,6,ISS Resupply,6,3008,49,6,10,41,1.0,2027-01-26,2027-04-11,4,0.6669643953345612,0,3.0,13125.0,0.12244897959183673,0.6,3,5
72,BID_72_1,Emergency,26.67,Critical,9,Earth Observation,5,186,32,7,9,47,1.0,2027-01-26,2027-04-11,4,0.7414333947206876,0,2.0,143387.09677419355,0.28125,0.5,4,4
72,BID_72_2,Military,48.87,High,10,Communications,8,3164,107,10,9,9,0.693,2027-01-26,2027-04-11,4,0.8600000000000001,1,1.0,15445.638432364096,0.09345794392523364,0.5544,3,5
